Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
30.673298612502737,No,Travel_Rarely,Research & Development,4.569890137909257,3.3319088882406733,Other,2.726442957533183,Female,1.6603775678377055,0.8350954951814802,Research Scientist,0.9485917200282676,Married,3263.6555402177705,9.98299119687288,Yes,15.021056141294862,2.965273609401727,4.226261007111518,1.0792079899109894,5.966036035673403,2.9986376796191747,3.626811578601352,0.8524893231480832,0.8877933427875999,0.0,0.0
32.76095749355331,No,Travel_Rarely,Sales,1.031484031799792,2.8729015301426126,Life Sciences,2.838529794088224,Male,2.859142866029078,1.8574237713218968,Sales Executive,0.9465003770661198,Married,5766.8559839215695,2.1173811913810408,No,21.108533502224734,3.319950829071213,1.0381243682390335,1.824332012072449,9.190448601056524,3.464912009181445,2.95464057573776,4.092404235580457,2.898452296576125,0.9801375836010224,3.034085746643295
36.79304255820176,No,Travel_Frequently,Research & Development,4.129410356089749,2.9234470164148485,Other,2.468262792748648,Male,3.145811087990888,0.9702446610984063,Laboratory Technician,3.879856000520324,Divorced,1718.0447436867648,0.993904522134008,No,14.01252672260821,3.074505380781507,3.453026987095305,1.0817822063007174,0.7809623575455897,2.690934280913496,3.344363168646967,1.166951276325849,0.0,0.0,0.0
27.696740631309957,No,Travel_Rarely,Research & Development,1.9150100564790824,3.9362957853770255,Life Sciences,4.854012771762821,Female,3.241427486640005,1.006003139502408,Laboratory Technician,0.9438216989828384,Divorced,2392.3339329138803,1.7088122673007051,No,11.758461853263656,3.103784439711209,4.015325871172495,0.9235840210154708,0.9475681906795782,5.602866278285324,2.973710207283892,1.0973531869038642,0.0,0.9671396613011431,0.0
28.64988101929964,Yes,Travel_Rarely,Research & Development,19.77504537786153,3.166009039907133,Life Sciences,0.998280004555227,Male,0.8356694013181415,1.0550937240763745,Laboratory Technician,3.3207304794724206,Single,2205.4152859186893,1.0585121512181233,No,12.392586796087691,3.064551021256063,2.954227828954464,0.0,0.9750445644109316,1.7820084921093458,1.743087666767976,0.9311607802278644,0.0,0.0,0.910192849173584
27.869771496135787,No,Travel_Frequently,Sales,8.01633010977923,2.742214325778342,Life Sciences,4.365239725263306,Male,2.859142866029078,2.8290621372229894,Manager,2.7152719358136386,Married,7009.532119725602,1.7088122673007051,No,15.229231921164793,2.986421556799577,3.8785836836635146,0.0,8.820021893550146,0.0,2.920629497950453,8.790298572968755,6.672917723991187,0.9671396613011431,7.04199954021629
28.085691273059982,No,Travel_Frequently,Research & Development,0.8860210402558323,2.1060988230837423,Life Sciences,2.7481014825395293,Female,3.0933282250902003,2.018506762014914,Laboratory Technician,4.02762585981588,Single,3814.815223594599,0.9830378682094134,No,23.606771555094056,4.208637786057627,3.8925232423126968,0.9136508616144356,10.938646835346464,1.974905923761113,3.340138759644744,11.42755961964108,7.843472817714789,3.039728614624977,7.716085903469438
41.11377776406231,Yes,Travel_Rarely,Research & Development,13.585366658326128,2.36788153601688,Life Sciences,1.8010044703686452,Female,2.859142866029078,5.050135751277108,Research Director,2.4875425037735237,Married,4957.070474605795,1.1601954647561343,No,11.473933323794617,3.24970358455124,4.153322355418965,0.9136508616144356,20.11421888238587,0.0,3.230782350065465,20.92904535205639,15.14436093028451,16.67452548072075,2.9392402617413835
33.539536048612874,No,Non-Travel,Sales,21.316303626675,4.188602956734538,Marketing,1.987803816882664,Male,3.36438177839261,1.9558286918240333,Sales Executive,3.0673042513785664,Single,4225.706121976971,0.0,No,15.922165408974092,3.804784256878048,2.7204311003333803,0.0,9.253816871291749,2.0692679558489657,3.094432590408193,8.698357570445314,4.629496140870223,8.628740530408685,6.669108541106523
33.15613011353079,No,Travel_Rarely,Research & Development,6.920808104295897,2.059818652356825,Life Sciences,1.9279705974989652,Male,2.779905273211731,0.961316812778749,Research Scientist,1.879308990478302,Married,4957.070474605795,4.2155018734833565,No,21.38884068202077,4.301047559840289,1.0187885719687757,0.0,8.582417686950134,0.9924767317233698,2.961621968559494,5.422160364350207,2.968874332330892,0.9671396613011431,0.0
46.44832535069953,No,Travel_Frequently,Sales,4.951840503728378,4.4006579949507,Marketing,0.9850509052811938,Male,3.1932817124136,2.063292371365644,Sales Executive,4.758373269359735,Single,5078.071941190063,3.831526785057352,Yes,20.606324923444436,3.632944522986728,2.7633270728793877,0.9136508616144356,15.346655752462176,3.985103752645441,2.568725398547338,8.569117340384063,6.319873574698569,0.0,7.376551274611386
35.34067337271528,No,Travel_Rarely,Research & Development,8.427566833867264,1.096735784217753,Life Sciences,4.7067233054455055,Male,4.015315107970488,0.9919242559806524,Laboratory Technician,4.194028621202255,Married,2446.016247746704,1.1063405080526438,No,20.769415610743927,3.3109423748263414,4.578902996054526,0.0,1.1600968093227264,1.6350415049010298,3.1378768815669296,0.931210257348805,0.0,0.0,1.0826954795608354
42.31938800296006,Yes,Travel_Rarely,Research & Development,1.0194998431432174,1.7075207180545062,Life Sciences,1.1598159313475844,Male,1.6851204785407892,2.675396632086464,Laboratory Technician,2.738185760472467,Married,5407.278166705515,9.114272603778607,Yes,16.28806543733823,3.625671262268656,4.145790391850082,0.0,25.809860102447526,2.153532673460496,2.9939089951350875,1.016310872404122,0.0,0.0,0.0
31.473835992201128,Yes,Travel_Rarely,Research & Development,4.999675361330219,4.114332461966494,Technical Degree,2.936979596712598,Male,3.006430617167087,0.8512117238882686,Laboratory Technician,2.6969612467371014,Single,3257.107252079112,0.930429341818528,No,14.495151483349876,3.676292079413449,3.322297671215192,0.0,2.025174577614008,3.3304815703046167,2.899807124466498,1.8991584859979904,1.95724028226927,0.9671396613011431,2.0688931241069946
34.95195048271242,No,Travel_Rarely,Sales,1.010118993627544,5.220183724876447,Marketing,2.0509187058372143,Male,3.5375039998433,2.008189019458536,Sales Executive,1.026045070183799,Divorced,5896.768391993732,5.150275972144812,Yes,19.94093222320792,4.1129418661391295,3.542607696699787,1.0129909582225791,10.128217307694037,2.27216992288125,1.7172711425604563,4.095238200639587,3.2354788647948496,0.9651850081055836,2.9605267089134224
29.184435566452027,No,Non-Travel,Research & Development,6.920808104295897,1.8315139456040064,Medical,2.681980982965422,Male,2.1870868201597795,1.936149638793117,Healthcare Representative,1.058982257298835,Married,8048.907070647534,2.1252620380134983,Yes,10.377678593276412,3.328464578135267,3.28508862833285,1.035908548388382,7.115973599751326,2.945580549635605,3.2946455307318034,3.471362945200235,0.0,2.077183721474148,2.784341446046741
21.729327125643135,No,Travel_Rarely,Sales,22.663011622727524,3.426383333445467,Marketing,2.9843087505498525,Female,1.9186355269855824,2.258173559245088,Sales Executive,3.873470560301438,Married,3777.462652511266,7.133093746795393,Yes,14.495151483349876,2.908500963485112,2.481513458001817,1.0044647920209298,4.775237458284153,1.9877732480128585,2.2208366557626524,1.9555818643894205,1.7601563231700117,0.9671396613011431,0.0
29.68940384249212,No,Travel_Frequently,Research & Development,0.860221347389915,2.055878915515874,Other,0.8456361370508637,Male,2.799260865931134,3.3567107971404284,Research Director,3.527319672670441,Single,13381.130480876587,0.9105025100597272,Yes,10.220599599718966,2.618351749469268,2.733583248484921,0.0,14.497075241670466,0.8697669538980615,3.1582766319473405,15.493553951501182,2.968874332330892,9.108030025008906,11.953499031699748
38.56488950118111,Yes,Travel_Frequently,Sales,18.526913253266187,5.259378326464331,Life Sciences,1.8940678634246049,Male,3.263212385060716,2.9999716926729483,Sales Executive,0.9128344133246512,Married,7602.073550521764,0.993349499251306,No,22.99983082129312,3.901802704759968,4.37897823022662,0.9600423053645628,8.780337779114825,2.882916333628747,2.2147109428419727,8.835709206243866,7.295831807818913,0.9671396613011431,6.799175857255581
32.78032614139578,No,Travel_Rarely,Research & Development,20.10218521769248,4.39623496625848,Medical,3.5307097637732845,Female,2.744006308452004,0.9340469201633784,Laboratory Technician,1.1143564172384617,Married,3814.295762604695,2.6541254322397303,No,15.532007837839732,2.5833346509357384,2.519378472865112,0.9860055257898032,3.788830088064823,2.954742570843064,3.2898660375718003,2.3267134656619444,2.968874332330892,2.148932918540904,1.8872781730811277
31.48767412548851,No,Travel_Rarely,Research & Development,7.622739146355327,3.955028761858254,Other,4.386494576109839,Male,3.3754000676254217,1.9963549249667567,Laboratory Technician,3.823452932638451,Married,5359.828541240958,3.2061098943187565,No,23.690001566406647,3.473288791554654,3.654159547907897,1.1728326735280628,9.472866153862666,3.3114260457704496,1.9801881715061365,7.6216819821742465,6.810413344675849,1.0907787281147745,7.193263881833117
35.17088319857334,No,Travel_Rarely,Research & Development,0.9414716856686448,4.4455805202570255,Life Sciences,0.9699913456403996,Male,2.0862555784537875,1.9478872944421048,Laboratory Technician,2.3886041414934818,Divorced,5499.053336863134,1.0848956407545949,No,19.784913612624976,3.306254273940431,3.0653175844715106,0.9691087807474722,8.364477019693547,2.690934280913496,4.031548932894952,8.34605844757882,4.409819426083717,0.0,7.134576136663023
33.983062239895915,No,Travel_Rarely,Research & Development,1.0217638331211412,3.268083632086795,Medical,1.0703476474273257,Male,2.867392749175214,1.940823746706277,Manufacturing Director,4.116366231609271,Married,5921.611532069541,1.0075327301966668,Yes,23.707559742453423,4.188242352950653,2.2663701982010607,0.8985773282445059,8.342367345795543,2.5659082158568234,2.899807124466498,9.533638259925665,7.565662097473844,5.689125784885228,7.558211775817228
39.82230342082251,No,Travel_Frequently,Research & Development,31.78719580519774,4.218092707936469,Life Sciences,4.022410152603122,Female,2.7327801618938987,1.8025919488044588,Laboratory Technician,4.289410012851007,Single,2949.105953861446,1.7088122673007051,No,14.495151483349876,2.794413396109818,4.068490083623082,0.0,9.62653298711393,1.930146857699797,3.350961097059689,9.461767289275343,2.686418086134343,0.9671396613011431,2.9392402617413835
41.98304177803763,Yes,Travel_Rarely,Research & Development,6.920808104295897,2.2330745584654634,Medical,1.7604852235329085,Female,1.818492786283452,5.006642974355968,Sales Executive,2.5130239190986234,Divorced,19082.83797249106,4.4101498394047125,Yes,9.42295167527324,3.0918957369848696,4.346790730404134,0.97502363830225,27.3144810799711,2.042388953239505,2.006256507219191,24.27642613884713,2.7220414048503354,13.019371376956864,9.247468357446548
54.27031355043156,No,Travel_Rarely,Sales,23.72983540540653,2.9234470164148485,Life Sciences,1.0213047765983163,Female,3.194417863148633,1.936149638793117,Sales Executive,0.98717310858713,Married,8426.784953915423,8.806246565055467,No,12.384449338618714,3.064551021256063,3.822790898369176,0.0,26.688011015246627,2.9197979278070365,1.8470848983747483,23.187979893752917,13.4417844062659,7.610861164738744,8.86291950650576
31.422331136844218,No,Travel_Rarely,Research & Development,7.644741685229665,2.7253265299591214,Technical Degree,2.636479898297789,Female,2.881051195921091,3.0184733349711843,Healthcare Representative,3.0345915210499737,Divorced,4957.070474605795,1.0445744102473475,Yes,14.495151483349876,2.8803951043215306,1.8846209680194577,2.8040592490132297,16.89042159407964,2.123109592201044,3.155183406256176,15.921739306952157,11.699322258418649,11.357046807786409,8.083066288390981
46.553311606170496,No,Travel_Rarely,Sales,7.931058376528133,3.109231248498306,Medical,3.701427551757786,Female,3.201365895077142,3.954309854180091,Manager,3.0725913437244747,Divorced,11527.611751756973,1.9495051387701867,Yes,13.97204952476514,2.750057351917216,2.929358397406145,3.2429710645356438,18.407337202625914,2.3629757440796757,3.292070010202634,5.111729684207953,0.0,0.0,1.9980616948894956
39.009691440152125,No,Travel_Frequently,Research & Development,11.376496445720354,3.2039248372887483,Life Sciences,2.063767174910681,Male,1.7749170260131228,2.2092750353296338,Manufacturing Director,2.7152719358136386,Married,7003.714048257208,0.911034667416548,No,14.053309083300045,3.0103599547915763,3.4277661307776928,0.0,5.860273413668058,2.825575484712937,2.9968567333275287,5.807494359557712,4.773490661498617,0.0,3.219087614875877
